Saved at time: 558345 milliseconds
Integration time: 100000
Scans to average: 0
Boxcar smoothing: 0
Wavelengths	Intensities
379.98936419	1534.00000000
380.44863673	1537.00000000
380.90794617	1533.00000000
381.36729253	1534.00000000
381.82667579	1534.00000000
382.28609597	1531.00000000
382.74555307	1532.00000000
383.20504710	1534.00000000
383.66457805	1534.00000000
384.12414594	1537.00000000
384.58375076	1539.00000000
385.04339252	1535.00000000
385.50307122	1535.00000000
385.96278687	1539.00000000
386.42253947	1539.00000000
386.88232903	1543.00000000
387.34215555	1542.00000000
387.80201903	1540.00000000
388.26191947	1547.00000000
388.72185689	1544.00000000
389.18183128	1544.00000000
389.64184265	1547.00000000
390.10189100	1543.00000000
390.56197634	1545.00000000
391.02209867	1546.00000000
391.48225799	1541.00000000
391.94245431	1544.00000000
392.40268763	1547.00000000
392.86295796	1543.00000000
393.32326530	1535.00000000
393.78360965	1540.00000000
394.24399102	1545.00000000
394.70440941	1550.00000000
395.16486482	1546.00000000
395.62535727	1551.00000000
396.08588674	1547.00000000
396.54645326	1553.00000000
397.00705681	1555.00000000
397.46769741	1556.00000000
397.92837506	1566.00000000
398.38908976	1562.00000000
398.84984151	1575.00000000
399.31063033	1574.00000000
399.77145621	1578.00000000
400.23231916	1580.00000000
400.69321918	1580.00000000
401.15415627	1587.00000000
401.61513045	1585.00000000
402.07614171	1586.00000000
402.53719006	1586.00000000
402.99827549	1588.00000000
403.45939803	1587.00000000
403.92055766	1586.00000000
404.38175439	1588.00000000
404.84298824	1590.00000000
405.30425919	1584.00000000
405.76556726	1589.00000000
406.22691244	1591.00000000
406.68829475	1588.00000000
407.14971418	1596.00000000
407.61117075	1589.00000000
408.07266445	1595.00000000
408.53419529	1598.00000000
408.99576326	1605.00000000
409.45736839	1598.00000000
409.91901066	1601.00000000
410.38069009	1599.00000000
410.84240668	1603.00000000
411.30416042	1603.00000000
411.76595133	1601.00000000
412.22777942	1601.00000000
412.68964467	1609.00000000
413.15154710	1604.00000000
413.61348671	1605.00000000
414.07546351	1601.00000000
414.53747749	1608.00000000
414.99952867	1611.00000000
415.46161704	1604.00000000
415.92374262	1610.00000000
416.38590540	1610.00000000
416.84810538	1608.00000000
417.31034258	1612.00000000
417.77261699	1616.00000000
418.23492863	1617.00000000
418.69727748	1617.00000000
419.15966357	1614.00000000
419.62208688	1616.00000000
420.08454743	1620.00000000
420.54704523	1617.00000000
421.00958026	1620.00000000
421.47215254	1613.00000000
421.93476207	1622.00000000
422.39740886	1626.00000000
422.86009290	1621.00000000
423.32281421	1622.00000000
423.78557278	1619.00000000
424.24836862	1616.00000000
424.71120174	1620.00000000
425.17407214	1617.00000000
425.63697981	1617.00000000
426.09992478	1617.00000000
426.56290703	1620.00000000
427.02592658	1621.00000000
427.48898342	1619.00000000
427.95207757	1620.00000000
428.41520902	1619.00000000
428.87837778	1618.00000000
429.34158385	1620.00000000
429.80482724	1623.00000000
430.26810795	1626.00000000
430.73142599	1630.00000000
431.19478135	1627.00000000
431.65817405	1632.00000000
432.12160408	1631.00000000
432.58507146	1638.00000000
433.04857617	1643.00000000
433.51211824	1637.00000000
433.97569766	1647.00000000
434.43931443	1648.00000000
434.90296857	1644.00000000
435.36666006	1647.00000000
435.83038893	1649.00000000
436.29415516	1647.00000000
436.75795877	1651.00000000
437.22179977	1653.00000000
437.68567814	1648.00000000
438.14959390	1658.00000000
438.61354705	1661.00000000
439.07753760	1658.00000000
439.54156554	1667.00000000
440.00563089	1670.00000000
440.46973364	1675.00000000
440.93387381	1677.00000000
441.39805139	1687.00000000
441.86226638	1692.00000000
442.32651880	1691.00000000
442.79080865	1674.00000000
443.25513592	1700.00000000
443.71950063	1703.00000000
444.18390277	1696.00000000
444.64834236	1709.00000000
445.11281939	1713.00000000
445.57733388	1709.00000000
446.04188581	1715.00000000
446.50647520	1716.00000000
446.97110205	1721.00000000
447.43576637	1717.00000000
447.90046816	1722.00000000
448.36520742	1729.00000000
448.82998415	1733.00000000
449.29479837	1735.00000000
449.75965007	1729.00000000
450.22453926	1742.00000000
450.68946594	1737.00000000
451.15443011	1743.00000000
451.61943179	1746.00000000
452.08447097	1747.00000000
452.54954765	1744.00000000
453.01466185	1742.00000000
453.47981357	1746.00000000
453.94500280	1745.00000000
454.41022956	1747.00000000
454.87549384	1744.00000000
455.34079565	1753.00000000
455.80613500	1756.00000000
456.27151189	1748.00000000
456.73692632	1742.00000000
457.20237830	1748.00000000
457.66786782	1740.00000000
458.13339491	1734.00000000
458.59895955	1745.00000000
459.06456175	1743.00000000
459.53020152	1749.00000000
459.99587885	1748.00000000
460.46159377	1742.00000000
460.92734625	1740.00000000
461.39313632	1751.00000000
461.85896398	1749.00000000
462.32482923	1743.00000000
462.79073206	1758.00000000
463.25667250	1756.00000000
463.72265054	1767.00000000
464.18866618	1759.00000000
464.65471943	1765.00000000
465.12081029	1762.00000000
465.58693877	1767.00000000
466.05310487	1774.00000000
466.51930859	1774.00000000
466.98554995	1777.00000000
467.45182893	1773.00000000
467.91814555	1770.00000000
468.38449981	1773.00000000
468.85089172	1777.00000000
469.31732127	1775.00000000
469.78378847	1782.00000000
470.25029333	1775.00000000
470.71683585	1781.00000000
471.18341603	1783.00000000
471.65003388	1783.00000000
472.11668940	1776.00000000
472.58338259	1780.00000000
473.05011346	1775.00000000
473.51688202	1790.00000000
473.98368826	1777.00000000
474.45053219	1780.00000000
474.91741382	1781.00000000
475.38433315	1793.00000000
475.85129017	1788.00000000
476.31828491	1791.00000000
476.78531735	1794.00000000
477.25238751	1793.00000000
477.71949538	1800.00000000
478.18664098	1807.00000000
478.65382430	1814.00000000
479.12104535	1814.00000000
479.58830414	1817.00000000
480.05560066	1829.00000000
480.52293492	1833.00000000
480.99030693	1834.00000000
481.45771668	1833.00000000
481.92516419	1841.00000000
482.39264946	1836.00000000
482.86017248	1842.00000000
483.32773327	1838.00000000
483.79533183	1837.00000000
484.26296816	1831.00000000
484.73064227	1827.00000000
485.19835416	1824.00000000
485.66610383	1822.00000000
486.13389129	1818.00000000
486.60171654	1822.00000000
487.06957958	1820.00000000
487.53748043	1826.00000000
488.00541908	1834.00000000
488.47339553	1835.00000000
488.94140980	1836.00000000
489.40946188	1845.00000000
489.87755178	1856.00000000
490.34567950	1850.00000000
490.81384505	1849.00000000
491.28204843	1856.00000000
491.75028965	1862.00000000
492.21856870	1870.00000000
492.68688560	1870.00000000
493.15524034	1878.00000000
493.62363293	1879.00000000
494.09206337	1889.00000000
494.56053168	1896.00000000
495.02903784	1915.00000000
495.49758187	1916.00000000
495.96616377	1921.00000000
496.43478354	1922.00000000
496.90344119	1928.00000000
497.37213672	1942.00000000
497.84087014	1939.00000000
498.30964144	1946.00000000
498.77845064	1952.00000000
499.24729773	1948.00000000
499.71618273	1957.00000000
500.18510563	1960.00000000
500.65406644	1967.00000000
501.12306516	1972.00000000
501.59210179	1961.00000000
502.06117635	1976.00000000
502.53028883	1970.00000000
502.99943924	1981.00000000
503.46862757	1981.00000000
503.93785385	1989.00000000
504.40711806	1999.00000000
504.87642022	1998.00000000
505.34576033	2007.00000000
505.81513838	2006.00000000
506.28455439	2024.00000000
506.75400836	2039.00000000
507.22350029	2050.00000000
507.69303019	2043.00000000
508.16259806	2059.00000000
508.63220391	2073.00000000
509.10184773	2077.00000000
509.57152954	2084.00000000
510.04124933	2098.00000000
510.51100711	2117.00000000
510.98080288	2114.00000000
511.45063666	2128.00000000
511.92050843	2129.00000000
512.39041821	2148.00000000
512.86036600	2152.00000000
513.33035180	2166.00000000
513.80037562	2161.00000000
514.27043747	2161.00000000
514.74053733	2163.00000000
515.21067523	2171.00000000
515.68085116	2173.00000000
516.15106512	2183.00000000
516.62131713	2198.00000000
517.09160718	2210.00000000
517.56193528	2219.00000000
518.03230143	2220.00000000
518.50270563	2246.00000000
518.97314790	2253.00000000
519.44362823	2266.00000000
519.91414663	2300.00000000
520.38470310	2308.00000000
520.85529765	2346.00000000
521.32593027	2363.00000000
521.79660098	2368.00000000
522.26730978	2388.00000000
522.73805666	2421.00000000
523.20884165	2423.00000000
523.67966473	2435.00000000
524.15052591	2450.00000000
524.62142520	2461.00000000
525.09236261	2467.00000000
525.56333812	2491.00000000
526.03435176	2510.00000000
526.50540351	2524.00000000
526.97649340	2537.00000000
527.44762141	2569.00000000
527.91878756	2587.00000000
528.38999184	2584.00000000
528.86123427	2612.00000000
529.33251484	2625.00000000
529.80383357	2645.00000000
530.27519044	2663.00000000
530.74658547	2667.00000000
531.21801867	2651.00000000
531.68949003	2680.00000000
532.16099956	2693.00000000
532.63254726	2684.00000000
533.10413314	2703.00000000
533.57575719	2711.00000000
534.04741944	2711.00000000
534.51911987	2702.00000000
534.99085849	2720.00000000
535.46263531	2726.00000000
535.93445033	2726.00000000
536.40630356	2741.00000000
536.87819499	2756.00000000
537.35012463	2738.00000000
537.82209249	2736.00000000
538.29409857	2741.00000000
538.76614288	2721.00000000
539.23822541	2732.00000000
539.71034617	2738.00000000
540.18250517	2735.00000000
540.65470240	2750.00000000
541.12693788	2746.00000000
541.59921160	2754.00000000
542.07152358	2775.00000000
542.54387381	2763.00000000
543.01626230	2782.00000000
543.48868905	2790.00000000
543.96115407	2808.00000000
544.43365736	2828.00000000
544.90619892	2810.00000000
545.37877876	2808.00000000
545.85139688	2837.00000000
546.32405329	2821.00000000
546.79674799	2837.00000000
547.26948098	2821.00000000
547.74225226	2860.00000000
548.21506185	2846.00000000
548.68790975	2846.00000000
549.16079595	2842.00000000
549.63372047	2852.00000000
550.10668330	2858.00000000
550.57968445	2857.00000000
551.05272393	2852.00000000
551.52580174	2856.00000000
551.99891788	2855.00000000
552.47207235	2850.00000000
552.94526517	2850.00000000
553.41849633	2851.00000000
553.89176584	2845.00000000
554.36507370	2853.00000000
554.83841991	2847.00000000
555.31180449	2829.00000000
555.78522743	2831.00000000
556.25868873	2826.00000000
556.73218841	2792.00000000
557.20572646	2798.00000000
557.67930290	2795.00000000
558.15291771	2800.00000000
558.62657091	2774.00000000
559.10026251	2778.00000000
559.57399249	2786.00000000
560.04776088	2757.00000000
560.52156767	2768.00000000
560.99541286	2797.00000000
561.46929647	2773.00000000
561.94321848	2783.00000000
562.41717892	2775.00000000
562.89117778	2780.00000000
563.36521506	2784.00000000
563.83929078	2775.00000000
564.31340493	2773.00000000
564.78755751	2757.00000000
565.26174854	2763.00000000
565.73597801	2737.00000000
566.21024593	2750.00000000
566.68455230	2711.00000000
567.15889713	2722.00000000
567.63328042	2698.00000000
568.10770218	2704.00000000
568.58216241	2685.00000000
569.05666110	2679.00000000
569.53119828	2671.00000000
570.00577393	2655.00000000
570.48038807	2649.00000000
570.95504069	2648.00000000
571.42973181	2634.00000000
571.90446143	2620.00000000
572.37922954	2617.00000000
572.85403616	2605.00000000
573.32888128	2594.00000000
573.80376492	2605.00000000
574.27868707	2590.00000000
574.75364774	2575.00000000
575.22864693	2567.00000000
575.70368465	2558.00000000
576.17876090	2553.00000000
576.65387569	2552.00000000
577.12902901	2536.00000000
577.60422088	2525.00000000
578.07945129	2512.00000000
578.55472026	2528.00000000
579.03002777	2518.00000000
579.50537385	2524.00000000
579.98075849	2521.00000000
580.45618169	2526.00000000
580.93164346	2523.00000000
581.40714381	2527.00000000
581.88268273	2522.00000000
582.35826024	2544.00000000
582.83387633	2513.00000000
583.30953101	2527.00000000
583.78522428	2525.00000000
584.26095616	2517.00000000
584.73672663	2512.00000000
585.21253570	2506.00000000
585.68838339	2498.00000000
586.16426968	2481.00000000
586.64019460	2463.00000000
587.11615813	2450.00000000
587.59216029	2437.00000000
588.06820108	2423.00000000
588.54428049	2420.00000000
589.02039855	2393.00000000
589.49655524	2390.00000000
589.97275058	2381.00000000
590.44898456	2389.00000000
590.92525720	2378.00000000
591.40156849	2395.00000000
591.87791844	2375.00000000
592.35430706	2390.00000000
592.83073434	2387.00000000
593.30720029	2395.00000000
593.78370492	2406.00000000
594.26024822	2389.00000000
594.73683021	2406.00000000
595.21345088	2398.00000000
595.69011025	2402.00000000
596.16680831	2392.00000000
596.64354506	2398.00000000
597.12032052	2405.00000000
597.59713469	2398.00000000
598.07398756	2405.00000000
598.55087915	2405.00000000
599.02780946	2412.00000000
599.50477848	2410.00000000
599.98178624	2410.00000000
600.45883272	2408.00000000
600.93591793	2423.00000000
601.41304189	2414.00000000
601.89020458	2420.00000000
602.36740602	2410.00000000
602.84464620	2428.00000000
603.32192514	2420.00000000
603.79924284	2422.00000000
604.27659929	2427.00000000
604.75399452	2437.00000000
605.23142850	2429.00000000
605.70890126	2435.00000000
606.18641280	2414.00000000
606.66396312	2424.00000000
607.14155222	2420.00000000
607.61918010	2418.00000000
608.09684678	2413.00000000
608.57455226	2402.00000000
609.05229653	2404.00000000
609.53007961	2402.00000000
610.00790149	2403.00000000
610.48576219	2382.00000000
610.96366170	2395.00000000
611.44160003	2378.00000000
611.91957718	2382.00000000
612.39759315	2378.00000000
612.87564796	2367.00000000
613.35374160	2363.00000000
613.83187409	2352.00000000
614.31004541	2345.00000000
614.78825558	2348.00000000
615.26650459	2346.00000000
615.74479247	2343.00000000
616.22311920	2325.00000000
616.70148479	2323.00000000
617.17988924	2326.00000000
617.65833257	2324.00000000
618.13681477	2318.00000000
618.61533585	2307.00000000
619.09389580	2322.00000000
619.57249465	2312.00000000
620.05113238	2306.00000000
620.52980900	2294.00000000
621.00852452	2297.00000000
621.48727894	2291.00000000
621.96607227	2299.00000000
622.44490450	2276.00000000
622.92377564	2270.00000000
623.40268570	2268.00000000
623.88163469	2270.00000000
624.36062259	2248.00000000
624.83964942	2247.00000000
625.31871519	2239.00000000
625.79781989	2242.00000000
626.27696353	2228.00000000
626.75614611	2230.00000000
627.23536764	2230.00000000
627.71462812	2229.00000000
628.19392755	2231.00000000
628.67326595	2222.00000000
629.15264330	2224.00000000
629.63205963	2215.00000000
630.11151492	2219.00000000
630.59100919	2225.00000000
631.07054243	2217.00000000
631.55011466	2221.00000000
632.02972588	2223.00000000
632.50937608	2218.00000000
632.98906528	2227.00000000
633.46879347	2222.00000000
633.94856067	2221.00000000
634.42836687	2222.00000000
634.90821209	2230.00000000
635.38809631	2217.00000000
635.86801955	2215.00000000
636.34798182	2226.00000000
636.82798311	2214.00000000
637.30802342	2213.00000000
637.78810277	2206.00000000
638.26822116	2208.00000000
638.74837859	2190.00000000
639.22857506	2191.00000000
639.70881058	2192.00000000
640.18908515	2179.00000000
640.66939878	2180.00000000
641.14975147	2165.00000000
641.63014322	2162.00000000
642.11057404	2159.00000000
642.59104393	2147.00000000
643.07155290	2141.00000000
643.55210094	2124.00000000
644.03268807	2119.00000000
644.51331429	2106.00000000
644.99397960	2102.00000000
645.47468400	2086.00000000
645.95542750	2075.00000000
646.43621011	2071.00000000
646.91703182	2050.00000000
647.39789264	2038.00000000
647.87879257	2055.00000000
648.35973163	2030.00000000
648.84070980	2033.00000000
649.32172711	2033.00000000
649.80278354	2022.00000000
650.28387910	2020.00000000
650.76501381	2033.00000000
651.24618765	2036.00000000
651.72740065	2026.00000000
652.20865279	2020.00000000
652.68994408	2015.00000000
653.17127453	2008.00000000
653.65264414	2000.00000000
654.13405292	1998.00000000
654.61550087	1994.00000000
655.09698799	1984.00000000
655.57851428	1993.00000000
656.06007976	1982.00000000
656.54168442	1984.00000000
657.02332827	1988.00000000
657.50501131	1997.00000000
657.98673355	1988.00000000
658.46849498	1986.00000000
658.95029562	1996.00000000
659.43213547	2005.00000000
659.91401453	1984.00000000
660.39593281	1995.00000000
660.87789031	1998.00000000
661.35988702	2000.00000000
661.84192297	1995.00000000
662.32399815	2001.00000000
662.80611256	1991.00000000
663.28826621	1988.00000000
663.77045911	1978.00000000
664.25269125	1979.00000000
664.73496264	1973.00000000
665.21727328	1969.00000000
665.69962319	1970.00000000
666.18201235	1965.00000000
666.66444079	1944.00000000
667.14690849	1963.00000000
667.62941547	1954.00000000
668.11196172	1951.00000000
668.59454726	1945.00000000
669.07717208	1950.00000000
669.55983619	1941.00000000
670.04253959	1935.00000000
670.52528230	1937.00000000
671.00806430	1937.00000000
671.49088561	1936.00000000
671.97374623	1935.00000000
672.45664615	1926.00000000
672.93958540	1925.00000000
673.42256397	1927.00000000
673.90558186	1927.00000000
674.38863908	1923.00000000
674.87173563	1924.00000000
675.35487152	1918.00000000
675.83804675	1915.00000000
676.32126132	1916.00000000
676.80451524	1924.00000000
677.28780852	1909.00000000
677.77114114	1922.00000000
678.25451313	1921.00000000
678.73792448	1911.00000000
679.22137520	1918.00000000
679.70486529	1914.00000000
680.18839475	1922.00000000
680.67196360	1916.00000000
681.15557182	1921.00000000
681.63921944	1921.00000000
682.12290644	1925.00000000
682.60663284	1921.00000000
683.09039864	1920.00000000
683.57420383	1909.00000000
684.05804844	1914.00000000
684.54193245	1901.00000000
685.02585588	1896.00000000
685.50981873	1899.00000000
685.99382100	1895.00000000
686.47786269	1884.00000000
686.96194382	1895.00000000
687.44606438	1896.00000000
687.93022437	1894.00000000
688.41442381	1903.00000000
688.89866269	1908.00000000
689.38294102	1915.00000000
689.86725880	1932.00000000
690.35161604	1942.00000000
690.83601274	1960.00000000
691.32044891	1972.00000000
691.80492454	1995.00000000
692.28943965	1993.00000000
692.77399423	2017.00000000
693.25858829	2040.00000000
693.74322184	2055.00000000
694.22789487	2077.00000000
694.71260740	2091.00000000
695.19735942	2116.00000000
695.68215094	2131.00000000
696.16698197	2154.00000000
696.65185250	2179.00000000
697.13676254	2188.00000000
697.62171210	2222.00000000
698.10670118	2229.00000000
698.59172978	2253.00000000
699.07679791	2274.00000000
699.56190556	2278.00000000
700.04705276	2306.00000000
700.53223949	2325.00000000
701.01746576	2340.00000000
701.50273158	2373.00000000
701.98803695	2394.00000000
702.47338188	2422.00000000
702.95876636	2434.00000000
703.44419040	2471.00000000
703.92965401	2502.00000000
704.41515719	2514.00000000
704.90069994	2552.00000000
705.38628227	2591.00000000
705.87190418	2602.00000000
706.35756568	2634.00000000
706.84326677	2647.00000000
707.32900745	2671.00000000
707.81478772	2705.00000000
708.30060760	2719.00000000
708.78646708	2747.00000000
709.27236617	2772.00000000
709.75830487	2787.00000000
710.24428319	2815.00000000
710.73030113	2848.00000000
711.21635869	2855.00000000
711.70245588	2865.00000000
712.18859270	2884.00000000
712.67476916	2884.00000000
713.16098526	2888.00000000
713.64724100	2866.00000000
714.13353639	2861.00000000
714.61987143	2842.00000000
715.10624612	2797.00000000
715.59266047	2764.00000000
716.07911449	2718.00000000
716.56560818	2691.00000000
717.05214153	2671.00000000
717.53871456	2646.00000000
718.02532727	2640.00000000
718.51197966	2649.00000000
718.99867174	2663.00000000
719.48540350	2686.00000000
719.97217496	2714.00000000
720.45898612	2747.00000000
720.94583698	2780.00000000
721.43272755	2802.00000000
721.91965783	2834.00000000
722.40662782	2853.00000000
722.89363752	2872.00000000
723.38068695	2883.00000000
723.86777611	2878.00000000
724.35490499	2882.00000000
724.84207361	2879.00000000
725.32928196	2872.00000000
725.81653005	2885.00000000
726.30381789	2894.00000000
726.79114548	2916.00000000
727.27851282	2942.00000000
727.76591992	2958.00000000
728.25336677	2982.00000000
728.74085339	3016.00000000
729.22837978	3058.00000000
729.71594594	3093.00000000
730.20355188	3148.00000000
730.69119759	3197.00000000
731.17888309	3251.00000000
731.66660838	3301.00000000
732.15437346	3366.00000000
732.64217833	3409.00000000
733.13002301	3445.00000000
733.61790748	3494.00000000
734.10583176	3533.00000000
734.59379586	3569.00000000
735.08179977	3589.00000000
735.56984349	3632.00000000
736.05792704	3650.00000000
736.54605042	3648.00000000
737.03421363	3690.00000000
737.52241667	3701.00000000
738.01065954	3743.00000000
738.49894226	3729.00000000
738.98726483	3776.00000000
739.47562725	3787.00000000
739.96402952	3810.00000000
740.45247164	3816.00000000
740.94095363	3848.00000000
741.42947549	3858.00000000
741.91803721	3868.00000000
742.40663881	3903.00000000
742.89528028	3905.00000000
743.38396163	3903.00000000
743.87268287	3922.00000000
744.36144400	3959.00000000
744.85024502	3924.00000000
745.33908593	3940.00000000
745.82796675	3958.00000000
746.31688747	3930.00000000
746.80584810	3938.00000000
747.29484864	3928.00000000
747.78388910	3941.00000000
748.27296948	3930.00000000
748.76208978	3937.00000000
749.25125000	3902.00000000
749.74045016	3895.00000000
750.22969026	3908.00000000
750.71897029	3897.00000000
751.20829027	3893.00000000
751.69765019	3916.00000000
752.18705007	3895.00000000
752.67648990	3867.00000000
753.16596969	3886.00000000
753.65548944	3864.00000000
754.14504915	3876.00000000
754.63464884	3862.00000000
755.12428850	3818.00000000
755.61396814	3771.00000000
756.10368776	3681.00000000
756.59344737	3577.00000000
757.08324697	3442.00000000
757.57308656	3316.00000000
758.06296615	3169.00000000
758.55288574	3022.00000000
759.04284534	2862.00000000
759.53284494	2708.00000000
760.02288456	2587.00000000
760.51296420	2477.00000000
761.00308385	2381.00000000
761.49324353	2343.00000000
761.98344324	2327.00000000
762.47368299	2349.00000000
762.96396276	2407.00000000
763.45428258	2478.00000000
763.94464245	2579.00000000
764.43504236	2676.00000000
764.92548232	2780.00000000
765.41596234	2881.00000000
765.90648242	2986.00000000
766.39704256	3109.00000000
766.88764278	3192.00000000
767.37828306	3299.00000000
767.86896342	3370.00000000
768.35968385	3419.00000000
768.85044437	3475.00000000
769.34124498	3524.00000000
769.83208568	3553.00000000
770.32296647	3584.00000000
770.81388736	3592.00000000
771.30484836	3591.00000000
771.79584946	3606.00000000
772.28689067	3584.00000000
772.77797199	3588.00000000
773.26909344	3597.00000000
773.76025500	3583.00000000
774.25145670	3586.00000000
774.74269852	3591.00000000
775.23398047	3559.00000000
775.72530257	3559.00000000
776.21666480	3551.00000000
776.70806718	3543.00000000
777.19950971	3523.00000000
777.69099239	3520.00000000
778.18251523	3500.00000000
778.67407823	3506.00000000
779.16568140	3480.00000000
779.65732473	3483.00000000
780.14900824	3464.00000000
780.64073192	3454.00000000
781.13249579	3448.00000000
781.62429984	3437.00000000
782.11614407	3404.00000000
782.60802850	3393.00000000
783.09995313	3395.00000000
783.59191795	3377.00000000
784.08392298	3352.00000000
784.57596822	3335.00000000
785.06805366	3316.00000000
785.56017933	3293.00000000
786.05234521	3266.00000000
786.54455131	3236.00000000
787.03679765	3223.00000000
787.52908421	3202.00000000
788.02141101	3189.00000000
788.51377805	3169.00000000
789.00618533	3144.00000000
789.49863285	3143.00000000
789.99112063	3126.00000000
790.48364866	3116.00000000
790.97621695	3099.00000000
791.46882550	3107.00000000
791.96147432	3101.00000000
792.45416341	3094.00000000
792.94689277	3084.00000000
793.43966241	3090.00000000
793.93247233	3090.00000000
794.42532254	3068.00000000
794.91821303	3076.00000000
795.41114382	3065.00000000
795.90411491	3061.00000000
796.39712630	3062.00000000
796.89017799	3055.00000000
797.38326999	3046.00000000
797.87640230	3025.00000000
798.36957493	3040.00000000
798.86278789	3016.00000000
799.35604116	3013.00000000
799.84933476	3006.00000000
800.34266870	2994.00000000
800.83604297	2982.00000000
801.32945758	2975.00000000
801.82291254	2979.00000000
802.31640784	2969.00000000
802.80994350	2966.00000000
803.30351951	2961.00000000
803.79713588	2946.00000000
804.29079261	2961.00000000
804.78448971	2953.00000000
805.27822718	2927.00000000
805.77200503	2923.00000000
806.26582326	2941.00000000
806.75968186	2914.00000000
807.25358086	2892.00000000
807.74752024	2880.00000000
808.24150002	2854.00000000
808.73552020	2820.00000000
809.22958078	2800.00000000
809.72368177	2770.00000000
810.21782316	2721.00000000
810.71200497	2678.00000000
811.20622720	2628.00000000
811.70048985	2597.00000000
812.19479293	2560.00000000
812.68913643	2510.00000000
813.18352037	2464.00000000
813.67794474	2437.00000000
814.17240956	2409.00000000
814.66691482	2378.00000000
815.16146053	2357.00000000
815.65604670	2342.00000000
816.15067332	2328.00000000
816.64534040	2323.00000000
817.14004794	2321.00000000
817.63479595	2331.00000000
818.12958444	2334.00000000
818.62441340	2326.00000000
819.11928284	2319.00000000
819.61419277	2318.00000000
820.10914318	2329.00000000
820.60413408	2320.00000000
821.09916548	2310.00000000
821.59423738	2304.00000000
822.08934979	2318.00000000
822.58450270	2315.00000000

