Saved at time: 619943 milliseconds
Integration time: 100000
Scans to average: 0
Boxcar smoothing: 0
Wavelengths	Intensities
467.45182893	1521.00000000
467.91814555	1528.00000000
468.38449981	1521.00000000
468.85089172	1535.00000000
469.31732127	1527.00000000
469.78378847	1532.00000000
470.25029333	1525.00000000
470.71683585	1529.00000000
471.18341603	1530.00000000
471.65003388	1533.00000000
472.11668940	1531.00000000
472.58338259	1526.00000000
473.05011346	1525.00000000
473.51688202	1528.00000000
473.98368826	1524.00000000
474.45053219	1524.00000000
474.91741382	1530.00000000
475.38433315	1530.00000000
475.85129017	1528.00000000
476.31828491	1527.00000000
476.78531735	1527.00000000
477.25238751	1527.00000000
477.71949538	1531.00000000
478.18664098	1532.00000000
478.65382430	1532.00000000
479.12104535	1530.00000000
479.58830414	1529.00000000
480.05560066	1528.00000000
480.52293492	1535.00000000
480.99030693	1531.00000000
481.45771668	1533.00000000
481.92516419	1532.00000000
482.39264946	1535.00000000
482.86017248	1538.00000000
483.32773327	1533.00000000
483.79533183	1534.00000000
484.26296816	1528.00000000
484.73064227	1532.00000000
485.19835416	1532.00000000
485.66610383	1530.00000000
486.13389129	1526.00000000
486.60171654	1531.00000000
487.06957958	1524.00000000
487.53748043	1531.00000000
488.00541908	1535.00000000
488.47339553	1532.00000000
488.94140980	1527.00000000
489.40946188	1531.00000000
489.87755178	1536.00000000
490.34567950	1531.00000000
490.81384505	1529.00000000
491.28204843	1533.00000000
491.75028965	1531.00000000
492.21856870	1537.00000000
492.68688560	1536.00000000
493.15524034	1535.00000000
493.62363293	1532.00000000
494.09206337	1531.00000000
494.56053168	1536.00000000
495.02903784	1536.00000000
495.49758187	1537.00000000
495.96616377	1542.00000000
496.43478354	1541.00000000
496.90344119	1534.00000000
497.37213672	1539.00000000
497.84087014	1537.00000000
498.30964144	1538.00000000
498.77845064	1535.00000000
499.24729773	1538.00000000
499.71618273	1538.00000000
500.18510563	1538.00000000
500.65406644	1541.00000000
501.12306516	1535.00000000
501.59210179	1535.00000000
502.06117635	1539.00000000
502.53028883	1533.00000000
502.99943924	1540.00000000
503.46862757	1538.00000000
503.93785385	1536.00000000
504.40711806	1539.00000000
504.87642022	1537.00000000
505.34576033	1535.00000000
505.81513838	1534.00000000
506.28455439	1541.00000000
506.75400836	1544.00000000
507.22350029	1543.00000000
507.69303019	1537.00000000
508.16259806	1540.00000000
508.63220391	1545.00000000
509.10184773	1542.00000000
509.57152954	1536.00000000
510.04124933	1537.00000000
510.51100711	1544.00000000
510.98080288	1537.00000000
511.45063666	1539.00000000
511.92050843	1539.00000000
512.39041821	1540.00000000
512.86036600	1547.00000000
513.33035180	1542.00000000
513.80037562	1544.00000000
514.27043747	1541.00000000
514.74053733	1538.00000000
515.21067523	1538.00000000
515.68085116	1545.00000000
516.15106512	1537.00000000
516.62131713	1541.00000000
517.09160718	1544.00000000
517.56193528	1544.00000000
518.03230143	1536.00000000
518.50270563	1541.00000000
518.97314790	1539.00000000
519.44362823	1542.00000000
519.91414663	1543.00000000
520.38470310	1546.00000000
520.85529765	1545.00000000
521.32593027	1541.00000000
521.79660098	1536.00000000
522.26730978	1543.00000000
522.73805666	1546.00000000
523.20884165	1548.00000000
523.67966473	1546.00000000
524.15052591	1543.00000000
524.62142520	1536.00000000
525.09236261	1549.00000000
525.56333812	1542.00000000
526.03435176	1543.00000000
526.50540351	1546.00000000
526.97649340	1543.00000000
527.44762141	1550.00000000
527.91878756	1539.00000000
528.38999184	1548.00000000
528.86123427	1545.00000000
529.33251484	1550.00000000
529.80383357	1541.00000000
530.27519044	1546.00000000
530.74658547	1550.00000000
531.21801867	1543.00000000
531.68949003	1545.00000000
532.16099956	1547.00000000
532.63254726	1545.00000000
533.10413314	1552.00000000
533.57575719	1548.00000000
534.04741944	1552.00000000
534.51911987	1548.00000000
534.99085849	1539.00000000
535.46263531	1544.00000000
535.93445033	1551.00000000
536.40630356	1547.00000000
536.87819499	1542.00000000
537.35012463	1545.00000000
537.82209249	1543.00000000
538.29409857	1555.00000000
538.76614288	1534.00000000
539.23822541	1540.00000000
539.71034617	1544.00000000
540.18250517	1551.00000000
540.65470240	1552.00000000
541.12693788	1544.00000000
541.59921160	1544.00000000
542.07152358	1546.00000000
542.54387381	1545.00000000
543.01626230	1540.00000000
543.48868905	1550.00000000
543.96115407	1550.00000000
544.43365736	1549.00000000
544.90619892	1546.00000000
545.37877876	1543.00000000
545.85139688	1551.00000000
546.32405329	1540.00000000
546.79674799	1545.00000000
547.26948098	1551.00000000
547.74225226	1549.00000000
548.21506185	1549.00000000
548.68790975	1548.00000000
549.16079595	1537.00000000
549.63372047	1540.00000000
550.10668330	1549.00000000
550.57968445	1555.00000000
551.05272393	1550.00000000
551.52580174	1543.00000000
551.99891788	1548.00000000
552.47207235	1550.00000000
552.94526517	1549.00000000
553.41849633	1543.00000000
553.89176584	1547.00000000
554.36507370	1549.00000000
554.83841991	1544.00000000
555.31180449	1545.00000000
555.78522743	1540.00000000
556.25868873	1545.00000000
556.73218841	1544.00000000
557.20572646	1546.00000000
557.67930290	1542.00000000
558.15291771	1548.00000000
558.62657091	1547.00000000
559.10026251	1541.00000000
559.57399249	1550.00000000
560.04776088	1547.00000000
560.52156767	1541.00000000
560.99541286	1549.00000000
561.46929647	1543.00000000
561.94321848	1551.00000000
562.41717892	1542.00000000
562.89117778	1544.00000000
563.36521506	1547.00000000
563.83929078	1546.00000000
564.31340493	1542.00000000
564.78755751	1542.00000000
565.26174854	1546.00000000
565.73597801	1544.00000000
566.21024593	1547.00000000
566.68455230	1542.00000000
567.15889713	1546.00000000
567.63328042	1542.00000000
568.10770218	1546.00000000
568.58216241	1545.00000000
569.05666110	1542.00000000
569.53119828	1543.00000000
570.00577393	1544.00000000
570.48038807	1543.00000000
570.95504069	1547.00000000
571.42973181	1542.00000000
571.90446143	1545.00000000
572.37922954	1542.00000000
572.85403616	1543.00000000
573.32888128	1538.00000000
573.80376492	1546.00000000
574.27868707	1538.00000000
574.75364774	1544.00000000
575.22864693	1543.00000000
575.70368465	1536.00000000
576.17876090	1540.00000000
576.65387569	1543.00000000
577.12902901	1537.00000000
577.60422088	1546.00000000
578.07945129	1532.00000000
578.55472026	1541.00000000
579.03002777	1542.00000000
579.50537385	1540.00000000
579.98075849	1544.00000000
580.45618169	1539.00000000
580.93164346	1541.00000000
581.40714381	1535.00000000
581.88268273	1546.00000000
582.35826024	1545.00000000
582.83387633	1539.00000000
583.30953101	1541.00000000
583.78522428	1546.00000000
584.26095616	1544.00000000
584.73672663	1542.00000000
585.21253570	1541.00000000
585.68838339	1546.00000000
586.16426968	1543.00000000
586.64019460	1542.00000000
587.11615813	1537.00000000
587.59216029	1542.00000000
588.06820108	1540.00000000
588.54428049	1539.00000000
589.02039855	1536.00000000
589.49655524	1536.00000000
589.97275058	1541.00000000
590.44898456	1540.00000000
590.92525720	1536.00000000
591.40156849	1538.00000000
591.87791844	1537.00000000
592.35430706	1534.00000000
592.83073434	1532.00000000
593.30720029	1540.00000000
593.78370492	1547.00000000
594.26024822	1544.00000000
594.73683021	1542.00000000
595.21345088	1536.00000000
595.69011025	1543.00000000
596.16680831	1534.00000000
596.64354506	1540.00000000
597.12032052	1540.00000000
597.59713469	1534.00000000
598.07398756	1540.00000000
598.55087915	1537.00000000
599.02780946	1538.00000000
599.50477848	1536.00000000
599.98178624	1538.00000000
600.45883272	1543.00000000
600.93591793	1538.00000000
601.41304189	1542.00000000
601.89020458	1538.00000000
602.36740602	1535.00000000
602.84464620	1543.00000000
603.32192514	1542.00000000
603.79924284	1543.00000000
604.27659929	1542.00000000
604.75399452	1538.00000000
605.23142850	1541.00000000
605.70890126	1542.00000000
606.18641280	1541.00000000
606.66396312	1547.00000000
607.14155222	1538.00000000
607.61918010	1540.00000000
608.09684678	1538.00000000
608.57455226	1542.00000000
609.05229653	1543.00000000
609.53007961	1539.00000000
610.00790149	1543.00000000
610.48576219	1542.00000000
610.96366170	1544.00000000
611.44160003	1536.00000000
611.91957718	1537.00000000
612.39759315	1540.00000000
612.87564796	1534.00000000
613.35374160	1539.00000000
613.83187409	1541.00000000
614.31004541	1537.00000000
614.78825558	1536.00000000
615.26650459	1541.00000000
615.74479247	1533.00000000
616.22311920	1536.00000000
616.70148479	1531.00000000
617.17988924	1541.00000000
617.65833257	1540.00000000
618.13681477	1527.00000000
618.61533585	1538.00000000
619.09389580	1541.00000000
619.57249465	1534.00000000
620.05113238	1542.00000000
620.52980900	1537.00000000
621.00852452	1539.00000000
621.48727894	1538.00000000
621.96607227	1542.00000000
622.44490450	1536.00000000
622.92377564	1530.00000000
623.40268570	1535.00000000
623.88163469	1539.00000000
624.36062259	1530.00000000
624.83964942	1536.00000000
625.31871519	1535.00000000
625.79781989	1529.00000000
626.27696353	1536.00000000
626.75614611	1535.00000000
627.23536764	1529.00000000
627.71462812	1542.00000000
628.19392755	1538.00000000
628.67326595	1533.00000000
629.15264330	1537.00000000
629.63205963	1530.00000000
630.11151492	1535.00000000
630.59100919	1530.00000000
631.07054243	1530.00000000
631.55011466	1528.00000000
632.02972588	1532.00000000
632.50937608	1530.00000000
632.98906528	1532.00000000
633.46879347	1537.00000000
633.94856067	1531.00000000
634.42836687	1529.00000000
634.90821209	1533.00000000
635.38809631	1538.00000000
635.86801955	1532.00000000
636.34798182	1538.00000000
636.82798311	1532.00000000
637.30802342	1532.00000000
637.78810277	1531.00000000
638.26822116	1533.00000000
638.74837859	1533.00000000
639.22857506	1540.00000000
639.70881058	1539.00000000
640.18908515	1536.00000000
640.66939878	1533.00000000
641.14975147	1535.00000000
641.63014322	1529.00000000
642.11057404	1534.00000000
642.59104393	1534.00000000
643.07155290	1537.00000000
643.55210094	1532.00000000
644.03268807	1529.00000000
644.51331429	1530.00000000
644.99397960	1533.00000000
645.47468400	1531.00000000
645.95542750	1526.00000000
646.43621011	1525.00000000
646.91703182	1530.00000000
647.39789264	1529.00000000
647.87879257	1533.00000000
648.35973163	1521.00000000
648.84070980	1532.00000000
649.32172711	1528.00000000
649.80278354	1527.00000000
650.28387910	1527.00000000
650.76501381	1531.00000000
651.24618765	1527.00000000
651.72740065	1534.00000000
652.20865279	1529.00000000
652.68994408	1528.00000000
653.17127453	1528.00000000
653.65264414	1531.00000000
654.13405292	1530.00000000
654.61550087	1530.00000000
655.09698799	1522.00000000
655.57851428	1533.00000000
656.06007976	1527.00000000
656.54168442	1526.00000000
657.02332827	1527.00000000
657.50501131	1534.00000000
657.98673355	1533.00000000
658.46849498	1526.00000000
658.95029562	1528.00000000
659.43213547	1528.00000000
659.91401453	1516.00000000
660.39593281	1527.00000000
660.87789031	1528.00000000
661.35988702	1535.00000000
661.84192297	1529.00000000
662.32399815	1536.00000000
662.80611256	1532.00000000
663.28826621	1528.00000000
663.77045911	1528.00000000
664.25269125	1530.00000000
664.73496264	1533.00000000
665.21727328	1529.00000000
665.69962319	1530.00000000
666.18201235	1531.00000000
666.66444079	1517.00000000
667.14690849	1527.00000000
667.62941547	1528.00000000
668.11196172	1530.00000000
668.59454726	1524.00000000
669.07717208	1525.00000000
669.55983619	1524.00000000
670.04253959	1524.00000000
670.52528230	1530.00000000
671.00806430	1528.00000000
671.49088561	1529.00000000
671.97374623	1527.00000000
672.45664615	1526.00000000
672.93958540	1527.00000000
673.42256397	1526.00000000
673.90558186	1531.00000000
674.38863908	1528.00000000
674.87173563	1530.00000000
675.35487152	1527.00000000
675.83804675	1523.00000000
676.32126132	1525.00000000
676.80451524	1528.00000000
677.28780852	1524.00000000
677.77114114	1525.00000000
678.25451313	1527.00000000
678.73792448	1522.00000000
679.22137520	1531.00000000
679.70486529	1522.00000000
680.18839475	1524.00000000
680.67196360	1526.00000000
681.15557182	1525.00000000
681.63921944	1528.00000000
682.12290644	1527.00000000
682.60663284	1528.00000000
683.09039864	1525.00000000
683.57420383	1520.00000000
684.05804844	1527.00000000
684.54193245	1523.00000000
685.02585588	1523.00000000
685.50981873	1522.00000000
685.99382100	1524.00000000
686.47786269	1518.00000000
686.96194382	1525.00000000
687.44606438	1528.00000000
687.93022437	1524.00000000
688.41442381	1526.00000000
688.89866269	1523.00000000
689.38294102	1514.00000000
689.86725880	1527.00000000
690.35161604	1522.00000000
690.83601274	1524.00000000
691.32044891	1522.00000000
691.80492454	1524.00000000
692.28943965	1519.00000000
692.77399423	1521.00000000
693.25858829	1526.00000000
693.74322184	1527.00000000
694.22789487	1531.00000000
694.71260740	1527.00000000
695.19735942	1523.00000000
695.68215094	1522.00000000
696.16698197	1527.00000000
696.65185250	1528.00000000
697.13676254	1517.00000000
697.62171210	1524.00000000
698.10670118	1527.00000000
698.59172978	1528.00000000
699.07679791	1527.00000000
699.56190556	1523.00000000
700.04705276	1530.00000000
700.53223949	1530.00000000
701.01746576	1527.00000000
701.50273158	1527.00000000
701.98803695	1524.00000000
702.47338188	1530.00000000
702.95876636	1527.00000000
703.44419040	1526.00000000
703.92965401	1524.00000000
704.41515719	1529.00000000
704.90069994	1530.00000000
705.38628227	1533.00000000
705.87190418	1531.00000000
706.35756568	1532.00000000
706.84326677	1525.00000000
707.32900745	1523.00000000
707.81478772	1528.00000000
708.30060760	1532.00000000
708.78646708	1532.00000000
709.27236617	1531.00000000
709.75830487	1535.00000000
710.24428319	1534.00000000
710.73030113	1534.00000000
711.21635869	1530.00000000
711.70245588	1527.00000000
712.18859270	1537.00000000
712.67476916	1534.00000000
713.16098526	1531.00000000
713.64724100	1529.00000000
714.13353639	1533.00000000
714.61987143	1533.00000000
715.10624612	1529.00000000
715.59266047	1530.00000000
716.07911449	1521.00000000
716.56560818	1527.00000000
717.05214153	1526.00000000
717.53871456	1527.00000000
718.02532727	1520.00000000
718.51197966	1522.00000000
718.99867174	1525.00000000
719.48540350	1522.00000000
719.97217496	1524.00000000
720.45898612	1526.00000000
720.94583698	1522.00000000
721.43272755	1527.00000000
721.91965783	1527.00000000
722.40662782	1525.00000000
722.89363752	1530.00000000
723.38068695	1525.00000000
723.86777611	1521.00000000
724.35490499	1527.00000000
724.84207361	1524.00000000
725.32928196	1522.00000000
725.81653005	1517.00000000
726.30381789	1528.00000000
726.79114548	1528.00000000
727.27851282	1530.00000000
727.76591992	1526.00000000
728.25336677	1528.00000000
728.74085339	1526.00000000
729.22837978	1526.00000000
729.71594594	1528.00000000
730.20355188	1527.00000000
730.69119759	1536.00000000
731.17888309	1526.00000000
731.66660838	1530.00000000
732.15437346	1531.00000000
732.64217833	1530.00000000
733.13002301	1535.00000000
733.61790748	1533.00000000
734.10583176	1532.00000000
734.59379586	1533.00000000
735.08179977	1532.00000000
735.56984349	1531.00000000
736.05792704	1536.00000000
736.54605042	1538.00000000
737.03421363	1533.00000000
737.52241667	1538.00000000
738.01065954	1538.00000000
738.49894226	1541.00000000
738.98726483	1534.00000000
739.47562725	1536.00000000
739.96402952	1541.00000000
740.45247164	1541.00000000
740.94095363	1537.00000000
741.42947549	1537.00000000
741.91803721	1531.00000000
742.40663881	1537.00000000
742.89528028	1535.00000000
743.38396163	1535.00000000
743.87268287	1540.00000000
744.36144400	1536.00000000
744.85024502	1538.00000000
745.33908593	1541.00000000
745.82796675	1537.00000000
746.31688747	1538.00000000
746.80584810	1537.00000000
747.29484864	1545.00000000
747.78388910	1537.00000000
748.27296948	1531.00000000
748.76208978	1535.00000000
749.25125000	1539.00000000
749.74045016	1538.00000000
750.22969026	1536.00000000
750.71897029	1533.00000000
751.20829027	1540.00000000
751.69765019	1539.00000000
752.18705007	1540.00000000
752.67648990	1532.00000000
753.16596969	1538.00000000
753.65548944	1537.00000000
754.14504915	1538.00000000
754.63464884	1542.00000000
755.12428850	1531.00000000
755.61396814	1542.00000000
756.10368776	1539.00000000
756.59344737	1537.00000000
757.08324697	1531.00000000
757.57308656	1529.00000000
758.06296615	1527.00000000
758.55288574	1527.00000000
759.04284534	1520.00000000
759.53284494	1520.00000000
760.02288456	1516.00000000
760.51296420	1518.00000000
761.00308385	1514.00000000
761.49324353	1517.00000000
761.98344324	1505.00000000
762.47368299	1512.00000000
762.96396276	1520.00000000
763.45428258	1522.00000000
763.94464245	1520.00000000
764.43504236	1524.00000000
764.92548232	1516.00000000
765.41596234	1524.00000000
765.90648242	1521.00000000
766.39704256	1533.00000000
766.88764278	1526.00000000
767.37828306	1536.00000000
767.86896342	1524.00000000
768.35968385	1531.00000000
768.85044437	1532.00000000
769.34124498	1531.00000000
769.83208568	1525.00000000
770.32296647	1530.00000000
770.81388736	1534.00000000
771.30484836	1533.00000000
771.79584946	1537.00000000
772.28689067	1535.00000000
772.77797199	1537.00000000
773.26909344	1538.00000000
773.76025500	1526.00000000
774.25145670	1530.00000000
774.74269852	1531.00000000
775.23398047	1530.00000000
775.72530257	1536.00000000
776.21666480	1534.00000000
776.70806718	1534.00000000
777.19950971	1533.00000000
777.69099239	1531.00000000
778.18251523	1533.00000000
778.67407823	1533.00000000
779.16568140	1534.00000000
779.65732473	1532.00000000
780.14900824	1536.00000000
780.64073192	1534.00000000
781.13249579	1532.00000000
781.62429984	1524.00000000
782.11614407	1531.00000000
782.60802850	1532.00000000
783.09995313	1533.00000000
783.59191795	1532.00000000
784.08392298	1531.00000000
784.57596822	1530.00000000
785.06805366	1529.00000000
785.56017933	1527.00000000
786.05234521	1533.00000000
786.54455131	1523.00000000
787.03679765	1523.00000000
787.52908421	1527.00000000
788.02141101	1529.00000000
788.51377805	1526.00000000
789.00618533	1522.00000000
789.49863285	1530.00000000
789.99112063	1525.00000000
790.48364866	1525.00000000
790.97621695	1520.00000000
791.46882550	1526.00000000
791.96147432	1529.00000000
792.45416341	1526.00000000
792.94689277	1527.00000000
793.43966241	1529.00000000
793.93247233	1529.00000000
794.42532254	1522.00000000
794.91821303	1527.00000000
795.41114382	1524.00000000
795.90411491	1529.00000000
796.39712630	1529.00000000
796.89017799	1528.00000000
797.38326999	1521.00000000
797.87640230	1524.00000000
798.36957493	1525.00000000
798.86278789	1528.00000000
799.35604116	1526.00000000
799.84933476	1529.00000000
800.34266870	1523.00000000
800.83604297	1519.00000000
801.32945758	1527.00000000
801.82291254	1520.00000000
802.31640784	1524.00000000
802.80994350	1524.00000000
803.30351951	1526.00000000
803.79713588	1523.00000000
804.29079261	1526.00000000
804.78448971	1523.00000000
805.27822718	1524.00000000
805.77200503	1526.00000000
806.26582326	1524.00000000
806.75968186	1522.00000000
807.25358086	1518.00000000
807.74752024	1527.00000000
808.24150002	1526.00000000
808.73552020	1521.00000000
809.22958078	1522.00000000
809.72368177	1526.00000000
810.21782316	1521.00000000
810.71200497	1519.00000000
811.20622720	1510.00000000
811.70048985	1527.00000000
812.19479293	1523.00000000
812.68913643	1515.00000000
813.18352037	1515.00000000
813.67794474	1519.00000000
814.17240956	1524.00000000
814.66691482	1514.00000000
815.16146053	1512.00000000
815.65604670	1512.00000000
816.15067332	1517.00000000
816.64534040	1514.00000000
817.14004794	1512.00000000
817.63479595	1508.00000000
818.12958444	1521.00000000
818.62441340	1511.00000000
819.11928284	1515.00000000
819.61419277	1509.00000000
820.10914318	1517.00000000
820.60413408	1519.00000000
821.09916548	1513.00000000
821.59423738	1510.00000000
822.08934979	1516.00000000
822.58450270	1521.00000000

